PersonID,SpaceID,DateTime
145,24,2020-01-06 09:17:57
52,24,2020-01-06 09:26:39
135,24,2020-01-06 09:26:39
193,24,2020-01-06 09:26:39
6,24,2020-01-06 09:45:36
52,24,2020-01-06 09:45:36
135,24,2020-01-06 09:45:36
193,24,2020-01-06 09:45:36
6,24,2020-01-06 10:01:33
52,24,2020-01-06 10:01:33
55,24,2020-01-06 10:01:33
135,24,2020-01-06 10:01:33
160,24,2020-01-06 10:01:33
186,24,2020-01-06 10:01:33
193,24,2020-01-06 10:01:33
6,24,2020-01-06 10:13:01
55,24,2020-01-06 10:13:01
135,24,2020-01-06 10:13:01
160,24,2020-01-06 10:13:01
186,24,2020-01-06 10:13:01
193,24,2020-01-06 10:13:01
6,24,2020-01-06 10:20:30
52,24,2020-01-06 10:20:30
55,24,2020-01-06 10:20:30
59,24,2020-01-06 10:20:30
135,24,2020-01-06 10:20:30
160,24,2020-01-06 10:20:30
186,24,2020-01-06 10:20:30
193,24,2020-01-06 10:20:30
6,24,2020-01-06 10:31:56
27,24,2020-01-06 10:31:56
55,24,2020-01-06 10:31:56
59,24,2020-01-06 10:31:56
160,24,2020-01-06 10:31:56
193,24,2020-01-06 10:31:56
6,24,2020-01-06 10:56:06
27,24,2020-01-06 10:56:06
52,24,2020-01-06 10:56:06
59,24,2020-01-06 10:56:06
160,24,2020-01-06 10:56:06
183,24,2020-01-06 10:56:06
186,24,2020-01-06 10:56:06
27,24,2020-01-06 11:16:39
52,24,2020-01-06 11:16:39
58,24,2020-01-06 11:16:39
59,24,2020-01-06 11:16:39
115,24,2020-01-06 11:16:39
151,24,2020-01-06 11:16:39
160,24,2020-01-06 11:16:39
186,24,2020-01-06 11:16:39
8,24,2020-01-06 11:33:57
52,24,2020-01-06 11:33:57
58,24,2020-01-06 11:33:57
115,24,2020-01-06 11:33:57
183,24,2020-01-06 11:33:57
196,24,2020-01-06 11:33:57
8,24,2020-01-06 11:48:20
11,24,2020-01-06 11:48:20
50,24,2020-01-06 11:48:20
52,24,2020-01-06 11:48:20
58,24,2020-01-06 11:48:20
115,24,2020-01-06 11:48:20
183,24,2020-01-06 11:48:20
196,24,2020-01-06 11:48:20
8,24,2020-01-06 12:02:33
41,24,2020-01-06 12:02:33
50,24,2020-01-06 12:02:33
52,24,2020-01-06 12:02:33
58,24,2020-01-06 12:02:33
151,24,2020-01-06 12:02:33
183,24,2020-01-06 12:02:33
196,24,2020-01-06 12:02:33
41,24,2020-01-06 12:15:01
52,24,2020-01-06 12:15:01
58,24,2020-01-06 12:15:01
115,24,2020-01-06 12:15:01
151,24,2020-01-06 12:15:01
170,24,2020-01-06 12:15:01
196,24,2020-01-06 12:15:01
8,24,2020-01-06 12:23:40
11,24,2020-01-06 12:23:40
41,24,2020-01-06 12:23:40
52,24,2020-01-06 12:23:40
58,24,2020-01-06 12:23:40
115,24,2020-01-06 12:23:40
151,24,2020-01-06 12:23:40
170,24,2020-01-06 12:23:40
196,24,2020-01-06 12:23:40
8,24,2020-01-06 12:38:07
11,24,2020-01-06 12:38:07
50,24,2020-01-06 12:38:07
58,24,2020-01-06 12:38:07
115,24,2020-01-06 12:38:07
170,24,2020-01-06 12:38:07
196,24,2020-01-06 12:38:07
8,24,2020-01-06 12:56:27
11,24,2020-01-06 12:56:27
41,24,2020-01-06 12:56:27
50,24,2020-01-06 12:56:27
170,24,2020-01-06 12:56:27
173,24,2020-01-06 12:56:27
196,24,2020-01-06 12:56:27
8,24,2020-01-06 13:10:33
11,24,2020-01-06 13:10:33
41,24,2020-01-06 13:10:33
8,24,2020-01-06 13:25:00
41,24,2020-01-06 13:25:00
148,24,2020-01-06 13:25:00
170,24,2020-01-06 13:25:00
173,24,2020-01-06 13:25:00
8,24,2020-01-06 13:43:36
148,24,2020-01-06 13:43:36
173,24,2020-01-06 13:43:36
8,24,2020-01-06 13:55:43
148,24,2020-01-06 13:55:43
173,24,2020-01-06 13:55:43
8,24,2020-01-06 14:12:04
148,24,2020-01-06 14:12:04
173,24,2020-01-06 14:12:04
148,24,2020-01-06 14:24:56
148,24,2020-01-06 14:40:00
148,24,2020-01-06 14:54:34
148,24,2020-01-06 15:09:40
148,24,2020-01-06 15:32:40
188,25,2020-01-06 07:33:35
3,25,2020-01-06 08:02:27
7,25,2020-01-06 08:02:27
57,25,2020-01-06 08:02:27
155,25,2020-01-06 08:02:27
188,25,2020-01-06 08:02:27
6,25,2020-01-06 08:20:11
3,25,2020-01-06 08:20:11
7,25,2020-01-06 08:20:11
126,25,2020-01-06 08:20:11
155,25,2020-01-06 08:20:11
178,25,2020-01-06 08:20:11
188,25,2020-01-06 08:20:11
7,25,2020-01-06 08:33:10
57,25,2020-01-06 08:33:10
126,25,2020-01-06 08:33:10
155,25,2020-01-06 08:33:10
178,25,2020-01-06 08:33:10
188,25,2020-01-06 08:33:10
3,25,2020-01-06 08:47:03
7,25,2020-01-06 08:47:03
57,25,2020-01-06 08:47:03
59,25,2020-01-06 08:47:03
126,25,2020-01-06 08:47:03
148,25,2020-01-06 08:47:03
155,25,2020-01-06 08:47:03
178,25,2020-01-06 08:47:03
188,25,2020-01-06 08:47:03
3,25,2020-01-06 09:00:20
57,25,2020-01-06 09:00:20
126,25,2020-01-06 09:00:20
148,25,2020-01-06 09:00:20
155,25,2020-01-06 09:00:20
188,25,2020-01-06 09:00:20
90,25,2020-01-06 09:17:11
3,25,2020-01-06 09:17:11
7,25,2020-01-06 09:17:11
57,25,2020-01-06 09:17:11
59,25,2020-01-06 09:17:11
126,25,2020-01-06 09:17:11
188,25,2020-01-06 09:17:11
59,25,2020-01-06 09:29:57
126,25,2020-01-06 09:29:57
148,25,2020-01-06 09:29:57
155,25,2020-01-06 09:29:57
178,25,2020-01-06 09:29:57
200,25,2020-01-06 09:29:57
126,25,2020-01-06 09:47:03
148,25,2020-01-06 09:47:03
155,25,2020-01-06 09:47:03
200,25,2020-01-06 09:47:03
51,25,2020-01-06 10:05:37
155,25,2020-01-06 10:05:37
200,25,2020-01-06 10:05:37
14,25,2020-01-06 10:25:00
68,25,2020-01-06 10:25:00
137,25,2020-01-06 10:25:00
148,25,2020-01-06 10:25:00
155,25,2020-01-06 10:25:00
200,25,2020-01-06 10:25:00
14,25,2020-01-06 10:40:38
51,25,2020-01-06 10:40:38
68,25,2020-01-06 10:40:38
155,25,2020-01-06 10:40:38
58,25,2020-01-06 10:58:35
14,25,2020-01-06 10:58:35
34,25,2020-01-06 10:58:35
51,25,2020-01-06 10:58:35
68,25,2020-01-06 10:58:35
105,25,2020-01-06 10:58:35
137,25,2020-01-06 10:58:35
155,25,2020-01-06 10:58:35
200,25,2020-01-06 10:58:35
14,25,2020-01-06 11:17:08
51,25,2020-01-06 11:17:08
68,25,2020-01-06 11:17:08
105,25,2020-01-06 11:17:08
126,25,2020-01-06 11:17:08
137,25,2020-01-06 11:17:08
155,25,2020-01-06 11:17:08
200,25,2020-01-06 11:17:08
14,25,2020-01-06 11:33:00
34,25,2020-01-06 11:33:00
57,25,2020-01-06 11:33:00
68,25,2020-01-06 11:33:00
105,25,2020-01-06 11:33:00
111,25,2020-01-06 11:33:00
137,25,2020-01-06 11:33:00
190,25,2020-01-06 11:33:00
200,25,2020-01-06 11:33:00
8,25,2020-01-06 11:33:00
14,25,2020-01-06 11:46:57
34,25,2020-01-06 11:46:57
51,25,2020-01-06 11:46:57
57,25,2020-01-06 11:46:57
105,25,2020-01-06 11:46:57
111,25,2020-01-06 11:46:57
126,25,2020-01-06 11:46:57
137,25,2020-01-06 11:46:57
190,25,2020-01-06 11:46:57
81,25,2020-01-06 11:58:45
51,25,2020-01-06 11:58:45
57,25,2020-01-06 11:58:45
126,25,2020-01-06 11:58:45
190,25,2020-01-06 11:58:45
57,25,2020-01-06 12:13:05
68,25,2020-01-06 12:13:05
105,25,2020-01-06 12:13:05
112,25,2020-01-06 12:13:05
190,25,2020-01-06 12:13:05
68,25,2020-01-06 12:28:19
112,25,2020-01-06 12:28:19
190,25,2020-01-06 12:28:19
68,25,2020-01-06 12:40:51
105,25,2020-01-06 12:40:51
112,25,2020-01-06 12:40:51
161,25,2020-01-06 12:54:17
68,25,2020-01-06 12:54:17
68,25,2020-01-06 13:05:20
112,25,2020-01-06 13:05:20
59,25,2020-01-06 13:35:14
41,25,2020-01-06 13:35:14
59,25,2020-01-06 13:50:01
59,25,2020-01-06 13:59:58
59,25,2020-01-06 14:19:03
59,25,2020-01-06 14:29:45
116,25,2020-01-06 14:29:45
59,25,2020-01-06 14:46:32
116,25,2020-01-06 14:46:32
59,25,2020-01-06 14:56:25
116,25,2020-01-06 14:56:25
116,25,2020-01-06 15:13:04
188,26,2020-01-06 09:54:21
188,26,2020-01-06 10:02:29
188,26,2020-01-06 10:37:51
188,26,2020-01-06 10:53:33
193,26,2020-01-06 10:53:33
193,26,2020-01-06 11:09:26
193,26,2020-01-06 11:18:58
16,26,2020-01-06 11:34:32
188,26,2020-01-06 11:34:32
193,26,2020-01-06 11:34:32
193,26,2020-01-06 11:54:55
16,26,2020-01-06 12:05:28
16,26,2020-01-06 12:20:01
193,26,2020-01-06 12:20:01
16,26,2020-01-06 12:32:55
148,26,2020-01-06 15:59:37
148,26,2020-01-06 16:17:58
148,26,2020-01-06 16:31:32
16,27,2020-01-06 08:02:43
107,27,2020-01-06 08:02:43
16,27,2020-01-06 08:12:57
16,27,2020-01-06 08:25:24
16,27,2020-01-06 08:43:17
16,27,2020-01-06 08:58:42
16,27,2020-01-06 09:14:28
16,27,2020-01-06 09:30:15
58,27,2020-01-06 09:30:15
16,27,2020-01-06 09:46:17
8,27,2020-01-06 10:04:35
8,27,2020-01-06 10:18:19
109,27,2020-01-06 10:18:19
69,27,2020-01-06 10:35:37
148,27,2020-01-06 10:35:37
8,27,2020-01-06 10:48:33
69,27,2020-01-06 10:48:33
8,27,2020-01-06 11:07:15
148,27,2020-01-06 11:07:15
8,27,2020-01-06 11:20:17
148,27,2020-01-06 11:20:17
83,27,2020-01-06 11:20:17
69,27,2020-01-06 11:34:28
148,27,2020-01-06 11:34:28
69,27,2020-01-06 11:50:31
148,27,2020-01-06 11:50:31
69,27,2020-01-06 12:08:17
148,27,2020-01-06 12:08:17
69,27,2020-01-06 12:23:45
148,27,2020-01-06 12:23:45
69,27,2020-01-06 12:43:04
148,27,2020-01-06 12:43:04
58,27,2020-01-06 12:43:04
69,27,2020-01-06 13:01:29
117,27,2020-01-06 13:01:29
148,27,2020-01-06 13:01:29
117,27,2020-01-06 13:20:46
117,27,2020-01-06 13:39:12
117,27,2020-01-06 13:50:07
117,27,2020-01-06 14:22:21
55,28,2020-01-06 08:21:45
193,28,2020-01-06 08:21:45
141,28,2020-01-06 09:32:48
55,28,2020-01-06 09:44:05
50,28,2020-01-06 09:56:34
178,28,2020-01-06 10:50:39
83,28,2020-01-06 11:19:21
22,28,2020-01-06 11:27:45
96,28,2020-01-06 11:47:11
5,28,2020-01-06 12:00:25
40,28,2020-01-06 12:00:25
46,28,2020-01-06 12:00:25
83,28,2020-01-06 12:00:25
107,28,2020-01-06 12:00:25
3,28,2020-01-06 12:16:23
148,28,2020-01-06 12:32:39
117,28,2020-01-06 12:48:31
148,28,2020-01-06 12:48:31
117,28,2020-01-06 13:01:44
148,28,2020-01-06 13:01:44
117,28,2020-01-06 13:15:49
108,28,2020-01-06 13:15:49
117,28,2020-01-06 13:32:17
170,28,2020-01-06 13:32:17
117,28,2020-01-06 13:44:41
117,28,2020-01-06 13:58:26
117,28,2020-01-06 14:12:47
197,0,2020-01-07 10:35:38
197,0,2020-01-07 10:50:47
197,0,2020-01-07 11:03:31
197,0,2020-01-07 11:19:28
96,0,2020-01-07 11:32:09
197,0,2020-01-07 11:32:09
197,0,2020-01-07 11:49:47
197,0,2020-01-07 12:03:22
68,0,2020-01-07 12:31:36
85,1,2020-01-07 07:54:18
178,1,2020-01-07 07:54:18
29,1,2020-01-07 08:05:52
85,1,2020-01-07 08:05:52
91,1,2020-01-07 08:05:52
129,1,2020-01-07 08:05:52
195,1,2020-01-07 08:05:52
18,1,2020-01-07 08:05:52
44,1,2020-01-07 08:05:52
87,1,2020-01-07 08:05:52
146,1,2020-01-07 08:05:52
156,1,2020-01-07 08:05:52
178,1,2020-01-07 08:05:52
4,1,2020-01-07 08:19:00
27,1,2020-01-07 08:19:00
29,1,2020-01-07 08:19:00
60,1,2020-01-07 08:19:00
85,1,2020-01-07 08:19:00
91,1,2020-01-07 08:19:00
129,1,2020-01-07 08:19:00
150,1,2020-01-07 08:19:00
153,1,2020-01-07 08:19:00
195,1,2020-01-07 08:19:00
27,1,2020-01-07 08:29:06
60,1,2020-01-07 08:29:06
91,1,2020-01-07 08:29:06
129,1,2020-01-07 08:29:06
153,1,2020-01-07 08:29:06
195,1,2020-01-07 08:29:06
4,1,2020-01-07 08:44:15
27,1,2020-01-07 08:44:15
29,1,2020-01-07 08:44:15
79,1,2020-01-07 08:44:15
85,1,2020-01-07 08:44:15
91,1,2020-01-07 08:44:15
112,1,2020-01-07 08:44:15
150,1,2020-01-07 08:44:15
153,1,2020-01-07 08:44:15
195,1,2020-01-07 08:44:15
178,1,2020-01-07 08:44:15
29,1,2020-01-07 09:01:24
60,1,2020-01-07 09:01:24
83,1,2020-01-07 09:01:24
85,1,2020-01-07 09:01:24
91,1,2020-01-07 09:01:24
112,1,2020-01-07 09:01:24
129,1,2020-01-07 09:01:24
150,1,2020-01-07 09:01:24
195,1,2020-01-07 09:01:24
40,1,2020-01-07 09:01:24
4,1,2020-01-07 09:14:07
27,1,2020-01-07 09:14:07
54,1,2020-01-07 09:14:07
79,1,2020-01-07 09:14:07
83,1,2020-01-07 09:14:07
91,1,2020-01-07 09:14:07
109,1,2020-01-07 09:14:07
112,1,2020-01-07 09:14:07
150,1,2020-01-07 09:14:07
153,1,2020-01-07 09:14:07
4,1,2020-01-07 09:30:09
54,1,2020-01-07 09:30:09
79,1,2020-01-07 09:30:09
83,1,2020-01-07 09:30:09
85,1,2020-01-07 09:30:09
112,1,2020-01-07 09:30:09
129,1,2020-01-07 09:30:09
150,1,2020-01-07 09:30:09
153,1,2020-01-07 09:30:09
2,1,2020-01-07 09:41:47
4,1,2020-01-07 09:41:47
54,1,2020-01-07 09:41:47
58,1,2020-01-07 09:41:47
79,1,2020-01-07 09:41:47
83,1,2020-01-07 09:41:47
109,1,2020-01-07 09:41:47
112,1,2020-01-07 09:41:47
129,1,2020-01-07 09:41:47
136,1,2020-01-07 09:41:47
150,1,2020-01-07 09:41:47
153,1,2020-01-07 09:41:47
164,1,2020-01-07 09:41:47
184,1,2020-01-07 09:41:47
195,1,2020-01-07 09:41:47
2,1,2020-01-07 09:55:53
54,1,2020-01-07 09:55:53
58,1,2020-01-07 09:55:53
68,1,2020-01-07 09:55:53
79,1,2020-01-07 09:55:53
83,1,2020-01-07 09:55:53
85,1,2020-01-07 09:55:53
109,1,2020-01-07 09:55:53
136,1,2020-01-07 09:55:53
150,1,2020-01-07 09:55:53
164,1,2020-01-07 09:55:53
195,1,2020-01-07 09:55:53
2,1,2020-01-07 10:16:42
47,1,2020-01-07 10:16:42
54,1,2020-01-07 10:16:42
58,1,2020-01-07 10:16:42
68,1,2020-01-07 10:16:42
82,1,2020-01-07 10:16:42
83,1,2020-01-07 10:16:42
85,1,2020-01-07 10:16:42
96,1,2020-01-07 10:16:42
136,1,2020-01-07 10:16:42
150,1,2020-01-07 10:16:42
184,1,2020-01-07 10:16:42
2,1,2020-01-07 10:37:26
47,1,2020-01-07 10:37:26
58,1,2020-01-07 10:37:26
60,1,2020-01-07 10:37:26
68,1,2020-01-07 10:37:26
82,1,2020-01-07 10:37:26
83,1,2020-01-07 10:37:26
96,1,2020-01-07 10:37:26
109,1,2020-01-07 10:37:26
129,1,2020-01-07 10:37:26
184,1,2020-01-07 10:37:26
5,1,2020-01-07 10:37:26
94,1,2020-01-07 10:37:26
2,1,2020-01-07 10:51:25
9,1,2020-01-07 10:51:25
58,1,2020-01-07 10:51:25
60,1,2020-01-07 10:51:25
68,1,2020-01-07 10:51:25
71,1,2020-01-07 10:51:25
82,1,2020-01-07 10:51:25
83,1,2020-01-07 10:51:25
89,1,2020-01-07 10:51:25
91,1,2020-01-07 10:51:25
96,1,2020-01-07 10:51:25
109,1,2020-01-07 10:51:25
128,1,2020-01-07 10:51:25
136,1,2020-01-07 10:51:25
153,1,2020-01-07 10:51:25
184,1,2020-01-07 10:51:25
185,1,2020-01-07 10:51:25
124,1,2020-01-07 10:51:25
47,1,2020-01-07 11:08:06
54,1,2020-01-07 11:08:06
58,1,2020-01-07 11:08:06
60,1,2020-01-07 11:08:06
71,1,2020-01-07 11:08:06
82,1,2020-01-07 11:08:06
83,1,2020-01-07 11:08:06
85,1,2020-01-07 11:08:06
89,1,2020-01-07 11:08:06
91,1,2020-01-07 11:08:06
96,1,2020-01-07 11:08:06
109,1,2020-01-07 11:08:06
111,1,2020-01-07 11:08:06
128,1,2020-01-07 11:08:06
129,1,2020-01-07 11:08:06
136,1,2020-01-07 11:08:06
153,1,2020-01-07 11:08:06
166,1,2020-01-07 11:08:06
184,1,2020-01-07 11:08:06
185,1,2020-01-07 11:08:06
9,1,2020-01-07 11:21:58
47,1,2020-01-07 11:21:58
54,1,2020-01-07 11:21:58
60,1,2020-01-07 11:21:58
68,1,2020-01-07 11:21:58
71,1,2020-01-07 11:21:58
82,1,2020-01-07 11:21:58
83,1,2020-01-07 11:21:58
85,1,2020-01-07 11:21:58
89,1,2020-01-07 11:21:58
91,1,2020-01-07 11:21:58
96,1,2020-01-07 11:21:58
109,1,2020-01-07 11:21:58
111,1,2020-01-07 11:21:58
128,1,2020-01-07 11:21:58
129,1,2020-01-07 11:21:58
153,1,2020-01-07 11:21:58
166,1,2020-01-07 11:21:58
184,1,2020-01-07 11:21:58
185,1,2020-01-07 11:21:58
2,1,2020-01-07 11:34:07
9,1,2020-01-07 11:34:07
54,1,2020-01-07 11:34:07
60,1,2020-01-07 11:34:07
68,1,2020-01-07 11:34:07
71,1,2020-01-07 11:34:07
82,1,2020-01-07 11:34:07
83,1,2020-01-07 11:34:07
85,1,2020-01-07 11:34:07
89,1,2020-01-07 11:34:07
111,1,2020-01-07 11:34:07
128,1,2020-01-07 11:34:07
136,1,2020-01-07 11:34:07
153,1,2020-01-07 11:34:07
166,1,2020-01-07 11:34:07
184,1,2020-01-07 11:34:07
185,1,2020-01-07 11:34:07
18,1,2020-01-07 11:34:07
84,1,2020-01-07 11:34:07
106,1,2020-01-07 11:34:07
9,1,2020-01-07 11:49:06
54,1,2020-01-07 11:49:06
60,1,2020-01-07 11:49:06
68,1,2020-01-07 11:49:06
71,1,2020-01-07 11:49:06
85,1,2020-01-07 11:49:06
89,1,2020-01-07 11:49:06
109,1,2020-01-07 11:49:06
111,1,2020-01-07 11:49:06
128,1,2020-01-07 11:49:06
153,1,2020-01-07 11:49:06
166,1,2020-01-07 11:49:06
184,1,2020-01-07 11:49:06
185,1,2020-01-07 11:49:06
9,1,2020-01-07 12:00:08
54,1,2020-01-07 12:00:08
60,1,2020-01-07 12:00:08
68,1,2020-01-07 12:00:08
85,1,2020-01-07 12:00:08
89,1,2020-01-07 12:00:08
91,1,2020-01-07 12:00:08
136,1,2020-01-07 12:00:08
153,1,2020-01-07 12:00:08
159,1,2020-01-07 12:00:08
166,1,2020-01-07 12:00:08
185,1,2020-01-07 12:00:08
123,1,2020-01-07 12:00:08
113,1,2020-01-07 12:00:08
47,1,2020-01-07 12:16:31
54,1,2020-01-07 12:16:31
68,1,2020-01-07 12:16:31
85,1,2020-01-07 12:16:31
109,1,2020-01-07 12:16:31
111,1,2020-01-07 12:16:31
159,1,2020-01-07 12:16:31
166,1,2020-01-07 12:16:31
184,1,2020-01-07 12:16:31
68,1,2020-01-07 12:27:54
111,1,2020-01-07 12:27:54
159,1,2020-01-07 12:27:54
184,1,2020-01-07 12:27:54
73,1,2020-01-07 12:27:54
109,1,2020-01-07 12:40:51
111,1,2020-01-07 12:40:51
159,1,2020-01-07 12:40:51
66,1,2020-01-07 12:40:51
90,1,2020-01-07 12:40:51
58,1,2020-01-07 12:58:27
109,1,2020-01-07 12:58:27
159,1,2020-01-07 12:58:27
30,1,2020-01-07 12:58:27
151,1,2020-01-07 12:58:27
58,1,2020-01-07 13:10:13
159,1,2020-01-07 13:10:13
48,1,2020-01-07 13:10:13
58,1,2020-01-07 13:27:38
58,1,2020-01-07 13:37:17
58,1,2020-01-07 13:48:08
58,1,2020-01-07 14:04:22
180,1,2020-01-07 14:04:22
58,1,2020-01-07 14:20:43
58,1,2020-01-07 14:25:18
85,2,2020-01-07 07:49:17
29,2,2020-01-07 07:59:18
85,2,2020-01-07 07:59:18
195,2,2020-01-07 07:59:18
162,2,2020-01-07 07:59:18
4,2,2020-01-07 08:08:21
27,2,2020-01-07 08:08:21
29,2,2020-01-07 08:08:21
85,2,2020-01-07 08:08:21
91,2,2020-01-07 08:08:21
129,2,2020-01-07 08:08:21
4,2,2020-01-07 08:26:24
27,2,2020-01-07 08:26:24
29,2,2020-01-07 08:26:24
60,2,2020-01-07 08:26:24
85,2,2020-01-07 08:26:24
91,2,2020-01-07 08:26:24
129,2,2020-01-07 08:26:24
150,2,2020-01-07 08:26:24
153,2,2020-01-07 08:26:24
195,2,2020-01-07 08:26:24
68,2,2020-01-07 08:26:24
187,2,2020-01-07 08:26:24
4,2,2020-01-07 08:41:42
27,2,2020-01-07 08:41:42
29,2,2020-01-07 08:41:42
60,2,2020-01-07 08:41:42
79,2,2020-01-07 08:41:42
85,2,2020-01-07 08:41:42
91,2,2020-01-07 08:41:42
112,2,2020-01-07 08:41:42
129,2,2020-01-07 08:41:42
150,2,2020-01-07 08:41:42
153,2,2020-01-07 08:41:42
195,2,2020-01-07 08:41:42
104,2,2020-01-07 08:41:42
27,2,2020-01-07 08:50:50
79,2,2020-01-07 08:50:50
85,2,2020-01-07 08:50:50
91,2,2020-01-07 08:50:50
112,2,2020-01-07 08:50:50
129,2,2020-01-07 08:50:50
150,2,2020-01-07 08:50:50
153,2,2020-01-07 08:50:50
195,2,2020-01-07 08:50:50
104,2,2020-01-07 08:50:50
27,2,2020-01-07 09:03:19
29,2,2020-01-07 09:03:19
60,2,2020-01-07 09:03:19
79,2,2020-01-07 09:03:19
83,2,2020-01-07 09:03:19
85,2,2020-01-07 09:03:19
91,2,2020-01-07 09:03:19
112,2,2020-01-07 09:03:19
150,2,2020-01-07 09:03:19
153,2,2020-01-07 09:03:19
198,2,2020-01-07 09:03:19
4,2,2020-01-07 09:22:33
54,2,2020-01-07 09:22:33
60,2,2020-01-07 09:22:33
79,2,2020-01-07 09:22:33
83,2,2020-01-07 09:22:33
85,2,2020-01-07 09:22:33
109,2,2020-01-07 09:22:33
112,2,2020-01-07 09:22:33
129,2,2020-01-07 09:22:33
153,2,2020-01-07 09:22:33
195,2,2020-01-07 09:22:33
42,2,2020-01-07 09:22:33
4,2,2020-01-07 09:34:10
54,2,2020-01-07 09:34:10
60,2,2020-01-07 09:34:10
85,2,2020-01-07 09:34:10
112,2,2020-01-07 09:34:10
150,2,2020-01-07 09:34:10
153,2,2020-01-07 09:34:10
195,2,2020-01-07 09:34:10
1,2,2020-01-07 09:34:10
6,2,2020-01-07 09:34:10
14,2,2020-01-07 09:34:10
106,2,2020-01-07 09:34:10
133,2,2020-01-07 09:34:10
136,2,2020-01-07 09:34:10
146,2,2020-01-07 09:34:10
158,2,2020-01-07 09:34:10
165,2,2020-01-07 09:34:10
187,2,2020-01-07 09:34:10
190,2,2020-01-07 09:34:10
165,2,2020-01-07 09:34:10
41,2,2020-01-07 09:34:10
2,2,2020-01-07 09:46:42
54,2,2020-01-07 09:46:42
58,2,2020-01-07 09:46:42
79,2,2020-01-07 09:46:42
83,2,2020-01-07 09:46:42
85,2,2020-01-07 09:46:42
136,2,2020-01-07 09:46:42
150,2,2020-01-07 09:46:42
164,2,2020-01-07 09:46:42
184,2,2020-01-07 09:46:42
195,2,2020-01-07 09:46:42
2,2,2020-01-07 09:59:11
54,2,2020-01-07 09:59:11
58,2,2020-01-07 09:59:11
68,2,2020-01-07 09:59:11
85,2,2020-01-07 09:59:11
109,2,2020-01-07 09:59:11
129,2,2020-01-07 09:59:11
150,2,2020-01-07 09:59:11
164,2,2020-01-07 09:59:11
184,2,2020-01-07 09:59:11
195,2,2020-01-07 09:59:11
145,2,2020-01-07 09:59:11
2,2,2020-01-07 10:14:04
47,2,2020-01-07 10:14:04
54,2,2020-01-07 10:14:04
58,2,2020-01-07 10:14:04
68,2,2020-01-07 10:14:04
82,2,2020-01-07 10:14:04
96,2,2020-01-07 10:14:04
129,2,2020-01-07 10:14:04
136,2,2020-01-07 10:14:04
150,2,2020-01-07 10:14:04
184,2,2020-01-07 10:14:04
145,2,2020-01-07 10:14:04
2,2,2020-01-07 10:26:21
47,2,2020-01-07 10:26:21
58,2,2020-01-07 10:26:21
68,2,2020-01-07 10:26:21
85,2,2020-01-07 10:26:21
96,2,2020-01-07 10:26:21
128,2,2020-01-07 10:26:21
129,2,2020-01-07 10:26:21
150,2,2020-01-07 10:26:21
184,2,2020-01-07 10:26:21
75,2,2020-01-07 10:26:21
145,2,2020-01-07 10:26:21
2,2,2020-01-07 10:42:00
47,2,2020-01-07 10:42:00
58,2,2020-01-07 10:42:00
60,2,2020-01-07 10:42:00
82,2,2020-01-07 10:42:00
83,2,2020-01-07 10:42:00
91,2,2020-01-07 10:42:00
96,2,2020-01-07 10:42:00
109,2,2020-01-07 10:42:00
128,2,2020-01-07 10:42:00
129,2,2020-01-07 10:42:00
136,2,2020-01-07 10:42:00
153,2,2020-01-07 10:42:00
184,2,2020-01-07 10:42:00
185,2,2020-01-07 10:42:00
65,2,2020-01-07 10:42:00
9,2,2020-01-07 10:42:00
145,2,2020-01-07 10:42:00
2,2,2020-01-07 10:59:11
9,2,2020-01-07 10:59:11
47,2,2020-01-07 10:59:11
54,2,2020-01-07 10:59:11
58,2,2020-01-07 10:59:11
68,2,2020-01-07 10:59:11
71,2,2020-01-07 10:59:11
82,2,2020-01-07 10:59:11
83,2,2020-01-07 10:59:11
85,2,2020-01-07 10:59:11
89,2,2020-01-07 10:59:11
91,2,2020-01-07 10:59:11
96,2,2020-01-07 10:59:11
109,2,2020-01-07 10:59:11
128,2,2020-01-07 10:59:11
129,2,2020-01-07 10:59:11
136,2,2020-01-07 10:59:11
185,2,2020-01-07 10:59:11
175,2,2020-01-07 10:59:11
131,2,2020-01-07 10:59:11
145,2,2020-01-07 10:59:11
2,2,2020-01-07 11:19:05
47,2,2020-01-07 11:19:05
54,2,2020-01-07 11:19:05
60,2,2020-01-07 11:19:05
71,2,2020-01-07 11:19:05
82,2,2020-01-07 11:19:05
85,2,2020-01-07 11:19:05
89,2,2020-01-07 11:19:05
91,2,2020-01-07 11:19:05
96,2,2020-01-07 11:19:05
109,2,2020-01-07 11:19:05
111,2,2020-01-07 11:19:05
128,2,2020-01-07 11:19:05
136,2,2020-01-07 11:19:05
166,2,2020-01-07 11:19:05
184,2,2020-01-07 11:19:05
185,2,2020-01-07 11:19:05
158,2,2020-01-07 11:19:05
145,2,2020-01-07 11:19:05
2,2,2020-01-07 11:35:32
9,2,2020-01-07 11:35:32
47,2,2020-01-07 11:35:32
54,2,2020-01-07 11:35:32
60,2,2020-01-07 11:35:32
68,2,2020-01-07 11:35:32
83,2,2020-01-07 11:35:32
85,2,2020-01-07 11:35:32
89,2,2020-01-07 11:35:32
91,2,2020-01-07 11:35:32
109,2,2020-01-07 11:35:32
111,2,2020-01-07 11:35:32
128,2,2020-01-07 11:35:32
136,2,2020-01-07 11:35:32
153,2,2020-01-07 11:35:32
166,2,2020-01-07 11:35:32
