SensorID,DateTime,Temperature
23,2020-01-07 01:00:00,86.1244
23,2020-01-07 01:15:00,88.2998
23,2020-01-07 01:30:00,90.8199
23,2020-01-07 01:45:00,93.778
23,2020-01-07 02:00:00,97.3612
23,2020-01-07 02:15:00,100.144
23,2020-01-07 02:30:00,108.908
23,2020-01-07 02:45:00,114.663
23,2020-01-07 03:00:00,121.915
23,2020-01-07 03:15:00,127.816
23,2020-01-07 03:30:00,132.126
23,2020-01-07 03:45:00,133.401
23,2020-01-07 04:00:00,140.96
23,2020-01-07 04:15:00,145.334
23,2020-01-07 04:30:00,148.434
23,2020-01-07 04:45:00,146.673
23,2020-01-07 05:00:00,138.919
23,2020-01-07 05:15:00,134.018
23,2020-01-07 05:30:00,135.207
23,2020-01-07 05:45:00,135.233
23,2020-01-07 06:00:00,134.193
23,2020-01-07 06:15:00,134.677
23,2020-01-07 06:30:00,131.421
23,2020-01-07 06:45:00,130.718
23,2020-01-07 07:00:00,128.637
23,2020-01-07 07:15:00,128.405
23,2020-01-07 07:30:00,119.162
23,2020-01-07 07:45:00,114.115
23,2020-01-07 08:00:00,95.4459
23,2020-01-07 08:15:00,85.7284
23,2020-01-07 08:30:00,81.3913
23,2020-01-07 08:45:00,78.7565
23,2020-01-07 09:00:00,81.1526
23,2020-01-07 09:15:00,78.211
23,2020-01-07 09:30:00,75.5344
23,2020-01-07 09:45:00,74.0138
23,2020-01-07 10:00:00,73.2555
23,2020-01-07 10:15:00,72.5022
23,2020-01-07 10:30:00,71.7509
23,2020-01-07 10:45:00,71.1504
23,2020-01-07 11:00:00,70.9101
23,2020-01-07 11:15:00,70.8141
23,2020-01-07 11:30:00,70.3256
23,2020-01-07 11:45:00,70.1302
23,2020-01-07 12:00:00,70.0521
23,2020-01-07 12:15:00,70.0208
23,2020-01-07 12:30:00,70.0083
23,2020-01-07 12:45:00,70.1533
23,2020-01-07 13:00:00,70.2113
23,2020-01-07 13:15:00,70.2345
23,2020-01-07 13:30:00,70.2438
23,2020-01-07 13:45:00,70.2475
23,2020-01-07 14:00:00,70.099
23,2020-01-07 14:15:00,70.0396
23,2020-01-07 14:30:00,70.0158
23,2020-01-07 14:45:00,70.0063
23,2020-01-07 15:00:00,70.0025
23,2020-01-07 15:15:00,70.001
23,2020-01-07 15:30:00,70.0004
23,2020-01-07 15:45:00,70.0002
23,2020-01-07 16:00:00,70.0001
23,2020-01-07 16:15:00,70
23,2020-01-07 16:30:00,70
23,2020-01-07 16:45:00,70
23,2020-01-07 17:00:00,70
23,2020-01-07 17:15:00,70
23,2020-01-07 17:30:00,70
23,2020-01-07 17:45:00,70
23,2020-01-07 18:00:00,70
23,2020-01-07 18:15:00,70
23,2020-01-07 18:30:00,70
23,2020-01-07 18:45:00,70
23,2020-01-07 19:00:00,70
23,2020-01-07 19:15:00,70
23,2020-01-07 19:30:00,70
23,2020-01-07 19:45:00,70
23,2020-01-07 20:00:00,70
23,2020-01-07 20:15:00,70
23,2020-01-07 20:30:00,70
23,2020-01-07 20:45:00,70
23,2020-01-07 21:00:00,70
23,2020-01-07 21:15:00,70
23,2020-01-07 21:30:00,70
23,2020-01-07 21:45:00,70
23,2020-01-07 22:00:00,70
23,2020-01-07 22:15:00,70
23,2020-01-07 22:30:00,70
23,2020-01-07 22:45:00,70
23,2020-01-07 23:00:00,70
23,2020-01-07 23:15:00,70
23,2020-01-07 23:30:00,70
23,2020-01-07 23:45:00,70
24,2020-01-07 00:00:00,70
24,2020-01-07 00:15:00,70
24,2020-01-07 00:30:00,70
24,2020-01-07 00:45:00,70
24,2020-01-07 01:00:00,70
24,2020-01-07 01:15:00,70
24,2020-01-07 01:30:00,70
24,2020-01-07 01:45:00,70
24,2020-01-07 02:00:00,70
24,2020-01-07 02:15:00,70
24,2020-01-07 02:30:00,70
24,2020-01-07 02:45:00,70
24,2020-01-07 03:00:00,70
24,2020-01-07 03:15:00,70
24,2020-01-07 03:30:00,70
24,2020-01-07 03:45:00,70
24,2020-01-07 04:00:00,70
24,2020-01-07 04:15:00,70
24,2020-01-07 04:30:00,70
24,2020-01-07 04:45:00,70
24,2020-01-07 05:00:00,70
24,2020-01-07 05:15:00,70
24,2020-01-07 05:30:00,70
24,2020-01-07 05:45:00,70
24,2020-01-07 06:00:00,70
24,2020-01-07 06:15:00,70
24,2020-01-07 06:30:00,70
24,2020-01-07 06:45:00,70
24,2020-01-07 07:00:00,70
24,2020-01-07 07:15:00,70
24,2020-01-07 07:30:00,70
24,2020-01-07 07:45:00,70
24,2020-01-07 08:00:00,70
24,2020-01-07 08:15:00,70
24,2020-01-07 08:30:00,70
24,2020-01-07 08:45:00,70
24,2020-01-07 09:00:00,70
24,2020-01-07 09:15:00,70
24,2020-01-07 09:30:00,70
24,2020-01-07 09:45:00,70
24,2020-01-07 10:00:00,70
24,2020-01-07 10:15:00,70
24,2020-01-07 10:30:00,70
24,2020-01-07 10:45:00,70
24,2020-01-07 11:00:00,70
24,2020-01-07 11:15:00,70
24,2020-01-07 11:30:00,70
24,2020-01-07 11:45:00,70
24,2020-01-07 12:00:00,70
24,2020-01-07 12:15:00,70
24,2020-01-07 12:30:00,70
24,2020-01-07 12:45:00,70
24,2020-01-07 13:00:00,70
24,2020-01-07 13:15:00,70
24,2020-01-07 13:30:00,70
24,2020-01-07 13:45:00,70
24,2020-01-07 14:00:00,70
24,2020-01-07 14:15:00,70
24,2020-01-07 14:30:00,70
24,2020-01-07 14:45:00,70
24,2020-01-07 15:00:00,70
24,2020-01-07 15:15:00,70
24,2020-01-07 15:30:00,70
24,2020-01-07 15:45:00,70
24,2020-01-07 16:00:00,70
24,2020-01-07 16:15:00,70
24,2020-01-07 16:30:00,70
24,2020-01-07 16:45:00,70
24,2020-01-07 17:00:00,70
24,2020-01-07 17:15:00,70
24,2020-01-07 17:30:00,70
24,2020-01-07 17:45:00,70
24,2020-01-07 18:00:00,70
24,2020-01-07 18:15:00,70
24,2020-01-07 18:30:00,70
24,2020-01-07 18:45:00,70
24,2020-01-07 19:00:00,70
24,2020-01-07 19:15:00,70
24,2020-01-07 19:30:00,70
24,2020-01-07 19:45:00,70
24,2020-01-07 20:00:00,70
24,2020-01-07 20:15:00,70
24,2020-01-07 20:30:00,70
24,2020-01-07 20:45:00,70
24,2020-01-07 21:00:00,70
24,2020-01-07 21:15:00,70
24,2020-01-07 21:30:00,70
24,2020-01-07 21:45:00,70
24,2020-01-07 22:00:00,70
24,2020-01-07 22:15:00,70
24,2020-01-07 22:30:00,70
24,2020-01-07 22:45:00,70
24,2020-01-07 23:00:00,70
24,2020-01-07 23:15:00,70
24,2020-01-07 23:30:00,70
24,2020-01-07 23:45:00,70
25,2020-01-07 00:00:00,70
25,2020-01-07 00:15:00,70
25,2020-01-07 00:30:00,70
25,2020-01-07 00:45:00,70
25,2020-01-07 01:00:00,70
25,2020-01-07 01:15:00,70
25,2020-01-07 01:30:00,70
25,2020-01-07 01:45:00,70
25,2020-01-07 02:00:00,70
25,2020-01-07 02:15:00,70
25,2020-01-07 02:30:00,70
25,2020-01-07 02:45:00,70
25,2020-01-07 03:00:00,70
25,2020-01-07 03:15:00,70
25,2020-01-07 03:30:00,70
25,2020-01-07 03:45:00,70
25,2020-01-07 04:00:00,70
25,2020-01-07 04:15:00,70
25,2020-01-07 04:30:00,70
25,2020-01-07 04:45:00,70
25,2020-01-07 05:00:00,70
25,2020-01-07 05:15:00,70
25,2020-01-07 05:30:00,70
25,2020-01-07 05:45:00,70
25,2020-01-07 06:00:00,70
25,2020-01-07 06:15:00,70
25,2020-01-07 06:30:00,70
25,2020-01-07 06:45:00,70
25,2020-01-07 07:00:00,70
25,2020-01-07 07:15:00,70
25,2020-01-07 07:30:00,70
25,2020-01-07 07:45:00,70.15
25,2020-01-07 08:00:00,70.21
25,2020-01-07 08:15:00,70.234
25,2020-01-07 08:30:00,70.2436
25,2020-01-07 08:45:00,70.2474
25,2020-01-07 09:00:00,70.249
25,2020-01-07 09:15:00,70.0996
25,2020-01-07 09:30:00,70.0398
25,2020-01-07 09:45:00,70.0159
25,2020-01-07 10:00:00,70.0064
25,2020-01-07 10:15:00,70.0025
25,2020-01-07 10:30:00,70.001
25,2020-01-07 10:45:00,70.0004
25,2020-01-07 11:00:00,70.0002
25,2020-01-07 11:15:00,70.0001
25,2020-01-07 11:30:00,70
25,2020-01-07 11:45:00,70
25,2020-01-07 12:00:00,70
25,2020-01-07 12:15:00,70
25,2020-01-07 12:30:00,70
25,2020-01-07 12:45:00,70
25,2020-01-07 13:00:00,70
25,2020-01-07 13:15:00,70
25,2020-01-07 13:30:00,70
25,2020-01-07 13:45:00,70
25,2020-01-07 14:00:00,70
25,2020-01-07 14:15:00,70
25,2020-01-07 14:30:00,70
25,2020-01-07 14:45:00,70
25,2020-01-07 15:00:00,70
25,2020-01-07 15:15:00,70
25,2020-01-07 15:30:00,70
25,2020-01-07 15:45:00,70
25,2020-01-07 16:00:00,70
25,2020-01-07 16:15:00,70
25,2020-01-07 16:30:00,70
25,2020-01-07 16:45:00,70
25,2020-01-07 17:00:00,70
25,2020-01-07 17:15:00,70
25,2020-01-07 17:30:00,70
25,2020-01-07 17:45:00,70
25,2020-01-07 18:00:00,70
25,2020-01-07 18:15:00,70
25,2020-01-07 18:30:00,70
25,2020-01-07 18:45:00,70
25,2020-01-07 19:00:00,70
25,2020-01-07 19:15:00,70
25,2020-01-07 19:30:00,70
25,2020-01-07 19:45:00,70
25,2020-01-07 20:00:00,70
25,2020-01-07 20:15:00,70
25,2020-01-07 20:30:00,70
25,2020-01-07 20:45:00,70
25,2020-01-07 21:00:00,70
25,2020-01-07 21:15:00,70
25,2020-01-07 21:30:00,70
25,2020-01-07 21:45:00,70
25,2020-01-07 22:00:00,70
25,2020-01-07 22:15:00,70
25,2020-01-07 22:30:00,70
25,2020-01-07 22:45:00,70
25,2020-01-07 23:00:00,70
25,2020-01-07 23:15:00,70
25,2020-01-07 23:30:00,70
25,2020-01-07 23:45:00,70
26,2020-01-07 00:00:00,70
26,2020-01-07 00:15:00,70
26,2020-01-07 00:30:00,70
26,2020-01-07 00:45:00,70
26,2020-01-07 01:00:00,70
26,2020-01-07 01:15:00,70
26,2020-01-07 01:30:00,70
26,2020-01-07 01:45:00,70
26,2020-01-07 02:00:00,70
26,2020-01-07 02:15:00,70
26,2020-01-07 02:30:00,70
26,2020-01-07 02:45:00,70
26,2020-01-07 03:00:00,70
26,2020-01-07 03:15:00,70
26,2020-01-07 03:30:00,70
26,2020-01-07 03:45:00,70
26,2020-01-07 04:00:00,70
26,2020-01-07 04:15:00,70
26,2020-01-07 04:30:00,70
26,2020-01-07 04:45:00,70
26,2020-01-07 05:00:00,70
26,2020-01-07 05:15:00,70
26,2020-01-07 05:30:00,70
26,2020-01-07 05:45:00,70
26,2020-01-07 06:00:00,70
26,2020-01-07 06:15:00,70
26,2020-01-07 06:30:00,70
26,2020-01-07 06:45:00,70
26,2020-01-07 07:00:00,70
26,2020-01-07 07:15:00,70
26,2020-01-07 07:30:00,70
26,2020-01-07 07:45:00,70
26,2020-01-07 08:00:00,70
26,2020-01-07 08:15:00,70
26,2020-01-07 08:30:00,70
26,2020-01-07 08:45:00,70.15
26,2020-01-07 09:00:00,70.21
26,2020-01-07 09:15:00,70.234
26,2020-01-07 09:30:00,70.2436
26,2020-01-07 09:45:00,70.2474
26,2020-01-07 10:00:00,70.249
26,2020-01-07 10:15:00,70.2496
26,2020-01-07 10:30:00,70.2498
26,2020-01-07 10:45:00,70.0999
26,2020-01-07 11:00:00,70.04
26,2020-01-07 11:15:00,70.016
26,2020-01-07 11:30:00,70.0064
26,2020-01-07 11:45:00,70.0026
26,2020-01-07 12:00:00,70.001
26,2020-01-07 12:15:00,70.0004
26,2020-01-07 12:30:00,70.0002
26,2020-01-07 12:45:00,70.0001
26,2020-01-07 13:00:00,70
26,2020-01-07 13:15:00,70
26,2020-01-07 13:30:00,70
26,2020-01-07 13:45:00,70
26,2020-01-07 14:00:00,70
26,2020-01-07 14:15:00,70
26,2020-01-07 14:30:00,70
26,2020-01-07 14:45:00,70
26,2020-01-07 15:00:00,70
26,2020-01-07 15:15:00,70
26,2020-01-07 15:30:00,70
26,2020-01-07 15:45:00,70
26,2020-01-07 16:00:00,70
26,2020-01-07 16:15:00,70
26,2020-01-07 16:30:00,70
26,2020-01-07 16:45:00,70
26,2020-01-07 17:00:00,70
26,2020-01-07 17:15:00,70
26,2020-01-07 17:30:00,70
26,2020-01-07 17:45:00,70
26,2020-01-07 18:00:00,70
26,2020-01-07 18:15:00,70
26,2020-01-07 18:30:00,70
26,2020-01-07 18:45:00,70
26,2020-01-07 19:00:00,70
26,2020-01-07 19:15:00,70
26,2020-01-07 19:30:00,70
26,2020-01-07 19:45:00,70
26,2020-01-07 20:00:00,70
26,2020-01-07 20:15:00,70
26,2020-01-07 20:30:00,70
26,2020-01-07 20:45:00,70
26,2020-01-07 21:00:00,70
26,2020-01-07 21:15:00,70
26,2020-01-07 21:30:00,70
26,2020-01-07 21:45:00,70
26,2020-01-07 22:00:00,70
26,2020-01-07 22:15:00,70
26,2020-01-07 22:30:00,70
26,2020-01-07 22:45:00,70
26,2020-01-07 23:00:00,70
26,2020-01-07 23:15:00,70
26,2020-01-07 23:30:00,70
26,2020-01-07 23:45:00,70
27,2020-01-07 00:00:00,70
27,2020-01-07 00:15:00,70
27,2020-01-07 00:30:00,70
27,2020-01-07 00:45:00,70
27,2020-01-07 01:00:00,70
27,2020-01-07 01:15:00,70
27,2020-01-07 01:30:00,70
27,2020-01-07 01:45:00,70
27,2020-01-07 02:00:00,70
27,2020-01-07 02:15:00,70
27,2020-01-07 02:30:00,70
27,2020-01-07 02:45:00,70
27,2020-01-07 03:00:00,70
27,2020-01-07 03:15:00,70
27,2020-01-07 03:30:00,70
27,2020-01-07 03:45:00,70
27,2020-01-07 04:00:00,70
27,2020-01-07 04:15:00,70
27,2020-01-07 04:30:00,70
27,2020-01-07 04:45:00,70
27,2020-01-07 05:00:00,70
27,2020-01-07 05:15:00,70
27,2020-01-07 05:30:00,70
27,2020-01-07 05:45:00,70
27,2020-01-07 06:00:00,70
27,2020-01-07 06:15:00,70
27,2020-01-07 06:30:00,70
27,2020-01-07 06:45:00,70
27,2020-01-07 07:00:00,70
27,2020-01-07 07:15:00,70
27,2020-01-07 07:30:00,70.15
27,2020-01-07 07:45:00,70.21
27,2020-01-07 08:00:00,70.684
27,2020-01-07 08:15:00,72.8236
27,2020-01-07 08:30:00,73.8294
27,2020-01-07 08:45:00,73.4818
27,2020-01-07 09:00:00,71.6927
27,2020-01-07 09:15:00,71.7271
27,2020-01-07 09:30:00,71.5908
27,2020-01-07 09:45:00,71.2363
27,2020-01-07 10:00:00,70.4945
27,2020-01-07 10:15:00,70.1978
27,2020-01-07 10:30:00,70.0791
27,2020-01-07 10:45:00,70.0317
27,2020-01-07 11:00:00,70.0127
27,2020-01-07 11:15:00,70.0051
27,2020-01-07 11:30:00,70.002
27,2020-01-07 11:45:00,70.0008
27,2020-01-07 12:00:00,70.0003
27,2020-01-07 12:15:00,70.0001
27,2020-01-07 12:30:00,70.0001
27,2020-01-07 12:45:00,70
27,2020-01-07 13:00:00,70
27,2020-01-07 13:15:00,70
27,2020-01-07 13:30:00,70
27,2020-01-07 13:45:00,70
27,2020-01-07 14:00:00,70
27,2020-01-07 14:15:00,70
27,2020-01-07 14:30:00,70
27,2020-01-07 14:45:00,70
27,2020-01-07 15:00:00,70
27,2020-01-07 15:15:00,70
27,2020-01-07 15:30:00,70
27,2020-01-07 15:45:00,70
27,2020-01-07 16:00:00,70
27,2020-01-07 16:15:00,70
27,2020-01-07 16:30:00,70
27,2020-01-07 16:45:00,70
27,2020-01-07 17:00:00,70
27,2020-01-07 17:15:00,70
27,2020-01-07 17:30:00,70
27,2020-01-07 17:45:00,70
27,2020-01-07 18:00:00,70
27,2020-01-07 18:15:00,70
27,2020-01-07 18:30:00,70
27,2020-01-07 18:45:00,70
27,2020-01-07 19:00:00,70
27,2020-01-07 19:15:00,70
27,2020-01-07 19:30:00,70
27,2020-01-07 19:45:00,70
27,2020-01-07 20:00:00,70
27,2020-01-07 20:15:00,70
27,2020-01-07 20:30:00,70
27,2020-01-07 20:45:00,70
27,2020-01-07 21:00:00,70
27,2020-01-07 21:15:00,70
27,2020-01-07 21:30:00,70
27,2020-01-07 21:45:00,70
27,2020-01-07 22:00:00,70
27,2020-01-07 22:15:00,70
27,2020-01-07 22:30:00,70
27,2020-01-07 22:45:00,70
27,2020-01-07 23:00:00,70
27,2020-01-07 23:15:00,70
27,2020-01-07 23:30:00,70
27,2020-01-07 23:45:00,70
28,2020-01-07 00:00:00,70
28,2020-01-07 00:15:00,70
28,2020-01-07 00:30:00,70
28,2020-01-07 00:45:00,70
28,2020-01-07 01:00:00,70
28,2020-01-07 01:15:00,70
28,2020-01-07 01:30:00,70
28,2020-01-07 01:45:00,70
28,2020-01-07 02:00:00,70
28,2020-01-07 02:15:00,70
28,2020-01-07 02:30:00,70
28,2020-01-07 02:45:00,70
28,2020-01-07 03:00:00,70
28,2020-01-07 03:15:00,70
28,2020-01-07 03:30:00,70
28,2020-01-07 03:45:00,70
28,2020-01-07 04:00:00,70
28,2020-01-07 04:15:00,70
28,2020-01-07 04:30:00,70
28,2020-01-07 04:45:00,70
28,2020-01-07 05:00:00,70
28,2020-01-07 05:15:00,70
28,2020-01-07 05:30:00,70
28,2020-01-07 05:45:00,70
28,2020-01-07 06:00:00,70
28,2020-01-07 06:15:00,70
28,2020-01-07 06:30:00,70.15
28,2020-01-07 06:45:00,70.21
28,2020-01-07 07:00:00,70.234
28,2020-01-07 07:15:00,70.2436
28,2020-01-07 07:30:00,70.2474
28,2020-01-07 07:45:00,70.249
28,2020-01-07 08:00:00,70.9996
28,2020-01-07 08:15:00,73.0998
28,2020-01-07 08:30:00,74.6899
28,2020-01-07 08:45:00,74.426
28,2020-01-07 09:00:00,72.6704
28,2020-01-07 09:15:00,72.7182
28,2020-01-07 09:30:00,72.8873
28,2020-01-07 09:45:00,71.9049
28,2020-01-07 10:00:00,70.912
28,2020-01-07 10:15:00,70.5148
28,2020-01-07 10:30:00,70.3559
28,2020-01-07 10:45:00,70.1424
28,2020-01-07 11:00:00,70.0569
28,2020-01-07 11:15:00,70.0228
28,2020-01-07 11:30:00,70.0091
28,2020-01-07 11:45:00,70.0036
28,2020-01-07 12:00:00,70.0015
28,2020-01-07 12:15:00,70.0006
28,2020-01-07 12:30:00,70.0002
28,2020-01-07 12:45:00,70.0001
28,2020-01-07 13:00:00,70
28,2020-01-07 13:15:00,70
28,2020-01-07 13:30:00,70
28,2020-01-07 13:45:00,70
28,2020-01-07 14:00:00,70
28,2020-01-07 14:15:00,70
28,2020-01-07 14:30:00,70
28,2020-01-07 14:45:00,70
28,2020-01-07 15:00:00,70
28,2020-01-07 15:15:00,70
28,2020-01-07 15:30:00,70
28,2020-01-07 15:45:00,70
28,2020-01-07 16:00:00,70
28,2020-01-07 16:15:00,70
28,2020-01-07 16:30:00,70
28,2020-01-07 16:45:00,70
28,2020-01-07 17:00:00,70
28,2020-01-07 17:15:00,70
28,2020-01-07 17:30:00,70
28,2020-01-07 17:45:00,70
28,2020-01-07 18:00:00,70
28,2020-01-07 18:15:00,70
28,2020-01-07 18:30:00,70
28,2020-01-07 18:45:00,70
28,2020-01-07 19:00:00,70
28,2020-01-07 19:15:00,70
28,2020-01-07 19:30:00,70
28,2020-01-07 19:45:00,70
28,2020-01-07 20:00:00,70
28,2020-01-07 20:15:00,70
28,2020-01-07 20:30:00,70
28,2020-01-07 20:45:00,70
28,2020-01-07 21:00:00,70
28,2020-01-07 21:15:00,70
28,2020-01-07 21:30:00,70
28,2020-01-07 21:45:00,70
28,2020-01-07 22:00:00,70
28,2020-01-07 22:15:00,70
28,2020-01-07 22:30:00,70
28,2020-01-07 22:45:00,70
28,2020-01-07 23:00:00,70
28,2020-01-07 23:15:00,70
28,2020-01-07 23:30:00,70
28,2020-01-07 23:45:00,70
29,2020-01-07 00:00:00,70
29,2020-01-07 00:15:00,70
29,2020-01-07 00:30:00,70
29,2020-01-07 00:45:00,70
29,2020-01-07 01:00:00,70
29,2020-01-07 01:15:00,70
29,2020-01-07 01:30:00,70
29,2020-01-07 01:45:00,70
29,2020-01-07 02:00:00,70
29,2020-01-07 02:15:00,70
29,2020-01-07 02:30:00,70
29,2020-01-07 02:45:00,70
29,2020-01-07 03:00:00,70
29,2020-01-07 03:15:00,70
29,2020-01-07 03:30:00,70
29,2020-01-07 03:45:00,70
29,2020-01-07 04:00:00,70
29,2020-01-07 04:15:00,70
29,2020-01-07 04:30:00,70
29,2020-01-07 04:45:00,70
29,2020-01-07 05:00:00,70
29,2020-01-07 05:15:00,70
29,2020-01-07 05:30:00,70
29,2020-01-07 05:45:00,70
29,2020-01-07 06:00:00,70
29,2020-01-07 06:15:00,70
29,2020-01-07 06:30:00,70.3
29,2020-01-07 06:45:00,70.42
29,2020-01-07 07:00:00,70.468
29,2020-01-07 07:15:00,70.4872
29,2020-01-07 07:30:00,70.4949
29,2020-01-07 07:45:00,70.498
29,2020-01-07 08:00:00,72.5992
29,2020-01-07 08:15:00,79.4397
29,2020-01-07 08:30:00,83.2259
29,2020-01-07 08:45:00,81.8903
29,2020-01-07 09:00:00,76.1061
29,2020-01-07 09:15:00,76.3425
29,2020-01-07 09:30:00,76.737
29,2020-01-07 09:45:00,75.6948
29,2020-01-07 10:00:00,73.3279
29,2020-01-07 10:15:00,72.2312
29,2020-01-07 10:30:00,71.3425
29,2020-01-07 10:45:00,70.687
29,2020-01-07 11:00:00,70.4248
29,2020-01-07 11:15:00,70.3199
29,2020-01-07 11:30:00,70.278
29,2020-01-07 11:45:00,70.1112
29,2020-01-07 12:00:00,70.0445
29,2020-01-07 12:15:00,70.0178
29,2020-01-07 12:30:00,70.0071
29,2020-01-07 12:45:00,70.0028
29,2020-01-07 13:00:00,70.0011
29,2020-01-07 13:15:00,70.0005
29,2020-01-07 13:30:00,70.0002
29,2020-01-07 13:45:00,70.0001
29,2020-01-07 14:00:00,70
29,2020-01-07 14:15:00,70
29,2020-01-07 14:30:00,70
29,2020-01-07 14:45:00,70
29,2020-01-07 15:00:00,70
29,2020-01-07 15:15:00,70
29,2020-01-07 15:30:00,70
29,2020-01-07 15:45:00,70
29,2020-01-07 16:00:00,70
29,2020-01-07 16:15:00,70
29,2020-01-07 16:30:00,70
29,2020-01-07 16:45:00,70
29,2020-01-07 17:00:00,70
29,2020-01-07 17:15:00,70
29,2020-01-07 17:30:00,70
29,2020-01-07 17:45:00,70
29,2020-01-07 18:00:00,70
29,2020-01-07 18:15:00,70
29,2020-01-07 18:30:00,70
29,2020-01-07 18:45:00,70
29,2020-01-07 19:00:00,70
29,2020-01-07 19:15:00,70
29,2020-01-07 19:30:00,70
29,2020-01-07 19:45:00,70
29,2020-01-07 20:00:00,70
29,2020-01-07 20:15:00,70
29,2020-01-07 20:30:00,70
29,2020-01-07 20:45:00,70
29,2020-01-07 21:00:00,70
29,2020-01-07 21:15:00,70
29,2020-01-07 21:30:00,70
29,2020-01-07 21:45:00,70
29,2020-01-07 22:00:00,70
29,2020-01-07 22:15:00,70
29,2020-01-07 22:30:00,70
29,2020-01-07 22:45:00,70
29,2020-01-07 23:00:00,70
29,2020-01-07 23:15:00,70
29,2020-01-07 23:30:00,70
29,2020-01-07 23:45:00,70
30,2020-01-07 00:00:00,70
30,2020-01-07 00:15:00,70.15
30,2020-01-07 00:30:00,70.06
30,2020-01-07 00:45:00,70.474
30,2020-01-07 01:00:00,70.3396
30,2020-01-07 01:15:00,70.4358
30,2020-01-07 01:30:00,70.6243
30,2020-01-07 01:45:00,70.8497
30,2020-01-07 02:00:00,71.2399
30,2020-01-07 02:15:00,70.946
30,2020-01-07 02:30:00,70.6784
30,2020-01-07 02:45:00,70.5714
30,2020-01-07 03:00:00,71.2785
30,2020-01-07 03:15:00,70.8114
30,2020-01-07 03:30:00,70.7746
30,2020-01-07 03:45:00,70.9098
30,2020-01-07 04:00:00,71.8639
30,2020-01-07 04:15:00,72.6956
30,2020-01-07 04:30:00,72.4282
30,2020-01-07 04:45:00,72.4713
30,2020-01-07 05:00:00,72.9385
30,2020-01-07 05:15:00,73.2754
30,2020-01-07 05:30:00,74.1602
30,2020-01-07 05:45:00,74.2141
30,2020-01-07 06:00:00,74.8356
30,2020-01-07 06:15:00,75.5343
30,2020-01-07 06:30:00,75.8137
30,2020-01-07 06:45:00,77.1255
30,2020-01-07 07:00:00,78.1002
30,2020-01-07 07:15:00,78.1901
30,2020-01-07 07:30:00,77.626
30,2020-01-07 07:45:00,77.2504
30,2020-01-07 08:00:00,75.9002
30,2020-01-07 08:15:00,74.4601
30,2020-01-07 08:30:00,73.584
30,2020-01-07 08:45:00,73.0836
30,2020-01-07 09:00:00,72.8834
30,2020-01-07 09:15:00,72.0534
30,2020-01-07 09:30:00,71.7214
30,2020-01-07 09:45:00,71.5885
30,2020-01-07 10:00:00,71.5354
30,2020-01-07 10:15:00,71.2142
30,2020-01-07 10:30:00,71.0857
30,2020-01-07 10:45:00,70.5843
30,2020-01-07 11:00:00,70.3837
30,2020-01-07 11:15:00,70.3035
30,2020-01-07 11:30:00,70.2714
30,2020-01-07 11:45:00,70.2586
30,2020-01-07 12:00:00,70.2534
30,2020-01-07 12:15:00,70.2514
30,2020-01-07 12:30:00,70.1005
30,2020-01-07 12:45:00,70.0402
30,2020-01-07 13:00:00,70.0161
30,2020-01-07 13:15:00,70.0064
30,2020-01-07 13:30:00,70.0026
30,2020-01-07 13:45:00,70.001
30,2020-01-07 14:00:00,70.0004
30,2020-01-07 14:15:00,70.0002
30,2020-01-07 14:30:00,70.0001
30,2020-01-07 14:45:00,70
30,2020-01-07 15:00:00,70
30,2020-01-07 15:15:00,70
30,2020-01-07 15:30:00,70
30,2020-01-07 15:45:00,70
30,2020-01-07 16:00:00,70
30,2020-01-07 16:15:00,70
30,2020-01-07 16:30:00,70
30,2020-01-07 16:45:00,70
30,2020-01-07 17:00:00,70
30,2020-01-07 17:15:00,70
30,2020-01-07 17:30:00,70
30,2020-01-07 17:45:00,70
30,2020-01-07 18:00:00,70
30,2020-01-07 18:15:00,70
30,2020-01-07 18:30:00,70
30,2020-01-07 18:45:00,70
30,2020-01-07 19:00:00,70
30,2020-01-07 19:15:00,70
30,2020-01-07 19:30:00,70
30,2020-01-07 19:45:00,70
30,2020-01-07 20:00:00,70
30,2020-01-07 20:15:00,70
30,2020-01-07 20:30:00,70
30,2020-01-07 20:45:00,70
30,2020-01-07 21:00:00,70
30,2020-01-07 21:15:00,70
30,2020-01-07 21:30:00,70
30,2020-01-07 21:45:00,70
30,2020-01-07 22:00:00,70
30,2020-01-07 22:15:00,70
30,2020-01-07 22:30:00,70
30,2020-01-07 22:45:00,70
30,2020-01-07 23:00:00,70
30,2020-01-07 23:15:00,70
30,2020-01-07 23:30:00,70
30,2020-01-07 23:45:00,70
31,2020-01-07 00:00:00,70
31,2020-01-07 00:15:00,70
31,2020-01-07 00:30:00,70
31,2020-01-07 00:45:00,70
31,2020-01-07 01:00:00,70
31,2020-01-07 01:15:00,70
31,2020-01-07 01:30:00,70
31,2020-01-07 01:45:00,70
31,2020-01-07 02:00:00,70
31,2020-01-07 02:15:00,70.15
31,2020-01-07 02:30:00,70.36
31,2020-01-07 02:45:00,70.594
31,2020-01-07 03:00:00,70.6876
31,2020-01-07 03:15:00,70.875
31,2020-01-07 03:30:00,70.95
31,2020-01-07 03:45:00,71.13
31,2020-01-07 04:00:00,71.202
31,2020-01-07 04:15:00,71.2308
31,2020-01-07 04:30:00,71.3923
31,2020-01-07 04:45:00,71.4569
